Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Regular Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Age,Number of Dependents,Latitude,Longitude,Population,CLTV,Total Customer Svc Requests,Product/Service Issues Reported,Customer Satisfaction,Price_Bucket,Population_2024,Referred a Friend_Yes,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Phone Service_Yes,Multiple Lines_Yes,Internet Service_Yes,Internet Type_DSL,Internet Type_Fiber Optic,Online Security_Yes,Online Backup_Yes,Device Protection Plan_Yes,Premium Tech Support_Yes,Streaming TV_Yes,Streaming Movies_Yes,Streaming Music_Yes,Unlimited Data_Yes,Contract_One Year,Contract_Two Year,Paperless Billing_Yes,Payment Method_Credit Card,Payment Method_Mailed Check,Gender_Male,Under 30_Yes,Senior Citizen_Yes,Married_Yes,Dependents_Yes
0,28,0.0,14,29.75,790.7,0.0,111.0,0.0,35,0,34.072945,-118.37267,21739,5463,1,0,5.0,Low,39355309,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
0,63,26.74,0,24.2,1618.2,0.0,0.0,1684.62,64,0,33.987945,-118.370442,8115,4948,3,1,3.0,Low,39355309,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0,48,11.86,0,23.55,1173.35,0.0,0.0,569.28,39,1,34.061918,-118.277939,44004,5019,1,0,3.0,Low,39355309,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True
5,49,49.58,0,20.45,900.9,0.0,0.0,2429.42,48,0,34.001617,-118.222274,3642,6061,0,0,3.0,Low,39355309,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
5,72,13.59,5,92.3,6719.9,0.0,336.0,978.48,42,0,33.92128,-118.274186,24511,5136,2,0,3.0,High,39355309,True,False,False,False,False,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,False,True,False,True,False,False,True,False
9,72,0.0,53,53.65,3784.0,0.0,0.0,0.0,49,3,34.044271,-118.185237,55668,5498,2,0,3.0,Medium,39355309,True,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True,True,True,False,True,False,True,False,False,False,False,True,True
0,47,0.0,3,39.65,1798.65,0.0,0.0,0.0,57,0,34.037251,-118.423573,24505,4670,1,0,4.0,Medium,39355309,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False
0,1,36.33,4,54.65,54.65,0.0,0.0,36.33,41,0,34.108833,-118.229715,47534,5882,0,0,3.0,Medium,39355309,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0,36,28.41,4,104.8,3886.45,0.0,15.55,1022.76,52,0,34.002028,-118.430656,55204,5319,2,0,3.0,Very High,39355309,False,False,True,False,False,True,True,True,True,False,False,True,True,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False
5,43,0.0,53,29.3,1224.05,0.0,0.0,0.0,44,3,34.057496,-118.413959,2527,4741,0,0,3.0,Low,39355309,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True
0,38,23.95,27,103.65,3988.5,0.0,0.0,910.1,22,0,34.052917,-118.255178,21,2511,0,0,3.0,Very High,39355309,False,False,True,False,False,True,True,True,False,True,False,False,True,True,True,True,True,True,False,False,True,False,False,False,True,False,False,False
6,10,5.59,59,73.35,733.5,0.0,433.0,55.9,25,3,33.970343,-118.171368,105285,2342,2,0,3.0,High,39355309,True,False,False,False,True,True,True,True,False,True,False,True,True,True,True,False,False,False,False,True,False,True,False,False,True,False,True,True
10,59,45.75,11,100.05,6034.85,0.0,0.0,2699.25,32,0,34.099891,-118.414338,21397,4521,1,0,3.0,Very High,39355309,True,True,False,False,False,True,False,True,False,True,False,True,False,True,True,True,True,True,False,True,True,True,False,False,False,False,True,False
0,27,39.77,0,20.35,531.6,0.0,0.0,1073.79,42,0,34.063947,-118.383001,8321,4962,0,0,3.0,Low,39355309,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
0,7,1.41,0,23.5,173.0,0.0,0.0,9.87,54,0,33.88151,-118.234451,47305,5508,1,0,3.0,Low,39355309,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,36,29.27,9,70.7,2511.95,0.0,0.0,1053.72,55,0,33.885811,-118.206459,51387,3566,2,1,3.0,High,39355309,False,False,True,False,False,True,True,True,True,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,False,False,False,False
10,41,1.6,59,94.3,3893.6,0.0,0.0,65.6,19,2,33.912246,-118.236773,29825,2196,0,0,3.0,High,39355309,True,True,False,False,False,True,True,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,True
0,13,0.0,28,29.15,357.15,0.0,100.0,0.0,33,0,33.993991,-118.39704,31963,2876,1,0,3.0,Low,39355309,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,19,36.16,0,20.85,467.5,0.0,0.0,687.04,62,2,34.019323,-118.391902,15195,2654,1,0,4.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True
1,60,0.0,2,37.7,2288.7,0.0,0.0,0.0,61,0,33.956228,-118.120993,24908,5148,2,0,4.0,Medium,39355309,True,True,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
9,69,3.08,20,92.45,6460.55,0.0,0.0,212.52,47,0,33.917145,-118.401554,16041,4452,2,0,3.0,High,39355309,True,True,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,True,False,True,True,True,False,True,False,False,True,False
0,43,0.0,11,44.15,1931.3,0.0,0.0,0.0,63,0,33.890853,-118.297967,47758,2522,0,0,3.0,Medium,39355309,False,True,False,False,False,False,False,True,True,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False
0,11,0.0,17,36.05,402.6,0.0,68.0,0.0,54,1,33.876482,-118.284077,9960,4265,1,0,3.0,Medium,39355309,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,True
6,45,6.49,22,50.25,2221.55,0.0,48.87,292.05,42,0,33.90139,-118.315697,26442,2036,0,0,3.0,Medium,39355309,True,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False
6,72,22.95,17,109.75,7758.9,0.0,1319.0,1652.4,53,0,33.914775,-118.348083,93315,5791,2,0,3.0,Very High,39355309,True,True,False,False,False,True,True,True,False,True,False,True,True,True,True,True,True,False,False,True,True,True,False,True,False,False,True,False
3,12,19.28,0,20.3,224.5,0.0,0.0,231.36,48,3,33.97803,-118.217141,78114,5190,0,0,3.0,Low,39355309,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
3,67,20.41,52,112.35,7388.45,0.0,0.0,1367.47,20,3,33.88856,-118.351813,33300,5427,0,0,3.0,Very High,39355309,True,True,False,False,False,True,True,True,False,False,False,True,True,True,True,True,True,True,True,False,True,True,False,False,True,False,True,True
8,37,13.13,58,94.3,3460.95,0.0,0.0,485.81,23,0,33.923573,-118.200669,69850,2615,0,0,3.0,High,39355309,True,False,True,False,False,True,True,True,False,True,False,False,True,True,True,False,False,True,False,True,False,True,False,True,True,False,True,False
0,39,0.0,73,41.15,1700.9,0.0,1242.0,0.0,19,0,34.037037,-118.705803,11,3445,0,0,3.0,Medium,39355309,False,False,True,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0,41,31.08,12,74.65,3090.65,0.0,0.0,1274.28,47,0,34.074572,-118.831181,19630,3859,0,0,3.0,High,39355309,False,True,False,False,False,True,True,True,True,False,True,False,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False
0,25,0.0,59,48.25,1293.8,0.0,763.0,0.0,20,0,33.889632,-118.39737,33758,4284,2,2,5.0,Medium,39355309,False,False,True,False,False,False,False,True,True,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,True,False,False,False
0,8,37.28,14,76.15,645.8,0.0,90.0,298.24,32,1,33.988572,-118.186565,28094,4457,0,0,3.0,High,39355309,False,False,False,False,True,True,True,True,True,False,True,True,False,True,False,True,True,False,False,True,True,True,False,True,False,False,True,True
9,71,45.81,52,71.1,5224.95,0.0,2717.0,3252.51,63,3,34.079449,-118.548306,22548,6090,2,0,3.0,High,39355309,True,True,False,False,False,True,True,True,True,False,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True
0,5,39.13,20,96.55,500.1,0.0,0.0,195.65,40,0,33.788208,-118.404955,24979,3787,0,0,3.0,High,39355309,False,True,False,False,False,True,True,True,False,False,False,True,True,False,False,True,True,True,False,False,False,False,False,True,False,False,False,False
0,30,6.74,18,79.3,2427.1,0.0,437.0,202.2,59,0,33.753146,-118.367459,41263,2655,2,0,3.0,High,39355309,False,False,True,False,False,True,True,True,False,True,True,False,True,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False
0,40,32.27,69,89.6,3488.15,0.0,2407.0,1290.8,30,0,33.830453,-118.384565,34191,2524,0,0,3.0,High,39355309,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,True,False,True,False,False,False,False
0,54,10.83,0,20.5,1035.7,0.0,0.0,584.82,44,0,33.873395,-118.37019,37322,5946,1,1,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False
10,72,15.09,85,106.3,7565.35,0.0,6431.0,1086.48,22,0,33.944624,-118.192615,96267,4634,3,0,5.0,Very High,39355309,True,True,False,False,False,True,True,True,False,True,False,True,True,False,True,True,True,False,False,True,True,False,False,True,True,False,True,False
8,28,7.73,13,100.35,2799.0,0.0,364.0,216.44,39,2,34.115192,-118.61017,5451,3411,0,0,3.0,Very High,39355309,True,True,False,False,False,True,False,True,True,False,False,True,True,False,True,True,True,False,True,False,False,False,False,True,False,False,True,True
1,18,28.04,28,85.6,1601.5,0.0,0.0,504.72,45,3,33.991782,-118.479229,31021,5968,2,0,3.0,High,39355309,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False,True,False,False,True,True
1,59,35.23,19,106.15,6256.2,0.0,1189.0,2078.57,63,1,33.947305,-118.439841,11264,5096,1,0,5.0,Very High,39355309,True,True,False,False,False,True,True,True,True,False,False,True,True,False,True,True,True,False,True,False,True,False,False,False,False,False,True,True
3,22,27.91,27,51.1,1232.9,0.0,333.0,614.02,29,2,33.956445,-118.358634,37527,5329,0,0,3.0,Medium,39355309,True,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,True
0,1,2.38,0,19.9,19.9,0.0,0.0,2.38,55,0,33.975332,-118.355252,30779,4050,0,0,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
7,50,26.06,18,99.4,5059.75,0.0,0.0,1303.0,44,0,33.958134,-118.330905,13779,6479,1,0,3.0,High,39355309,True,True,False,False,False,True,True,True,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,True,False,False,True,False
6,48,44.66,27,69.7,3023.65,0.0,0.0,2143.68,19,1,34.015481,-118.493231,5221,3442,0,0,3.0,Medium,39355309,True,True,False,False,False,True,False,True,False,True,True,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True
7,49,27.38,57,98.35,4889.2,0.0,2787.0,1341.62,52,3,34.035849,-118.503508,11509,4325,2,0,5.0,High,39355309,True,True,False,False,False,True,True,True,False,True,False,True,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True
6,28,3.18,12,85.45,2289.9,0.0,275.0,89.04,64,2,34.031529,-118.491156,23559,4022,1,0,3.0,High,39355309,True,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True
0,13,44.43,41,100.75,1313.25,0.0,0.0,577.59,29,0,34.005439,-118.477507,26099,5985,0,0,3.0,Very High,39355309,False,False,False,True,False,True,True,True,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False
0,11,10.95,29,89.2,990.3,0.0,28.72,120.45,60,0,33.833699,-118.314387,40705,3734,0,0,3.0,High,39355309,False,False,False,True,False,True,True,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
1,72,40.04,0,25.75,1864.2,0.0,0.0,2882.88,62,0,33.807882,-118.347957,34873,4413,0,0,3.0,Low,39355309,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False
4,70,38.83,24,84.1,5979.7,0.0,1435.0,2718.1,63,3,34.007353,-118.033683,32050,5568,2,0,3.0,High,39355309,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,False,False,True,True,False,False,True,False,False,True,True
9,49,16.6,14,79.3,3902.45,0.0,546.0,813.4,47,1,33.972119,-118.020188,26265,6366,2,2,3.0,High,39355309,True,True,False,False,False,True,True,True,False,True,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,True,True
0,46,30.25,0,20.05,902.0,0.0,0.0,1391.5,61,0,33.929704,-118.01208,37887,2942,0,0,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False
1,37,45.19,0,19.5,805.2,0.0,0.0,1672.03,57,0,33.976678,-118.065875,32148,3924,2,0,3.0,Low,39355309,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
10,72,40.59,25,115.15,8349.7,0.0,0.0,2922.48,63,0,33.850504,-118.039892,15505,4761,0,0,3.0,Very High,39355309,True,True,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,False
4,68,34.13,25,72.95,4953.25,0.0,0.0,2320.84,45,1,33.818477,-118.038307,47344,4499,1,2,4.0,High,39355309,True,True,False,False,False,True,False,True,True,False,False,False,True,True,True,True,True,True,False,True,True,False,False,True,False,False,True,True
1,15,17.28,0,19.65,332.65,0.0,0.0,259.2,48,3,33.940619,-117.9513,67354,5928,0,0,3.0,Low,39355309,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True
0,24,10.64,0,19.55,470.2,0.0,0.0,255.36,51,0,33.902045,-118.008961,47568,2511,3,1,5.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
0,24,18.07,52,89.55,2259.35,0.0,0.0,433.68,21,0,34.015217,-118.109962,62425,5352,0,0,3.0,High,39355309,False,True,False,False,False,True,True,True,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False,False,True,False,False,False
0,27,18.51,9,50.35,1411.35,0.0,0.0,499.77,59,0,33.905963,-118.08263,103214,5578,3,0,3.0,Medium,39355309,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False
5,71,48.08,51,87.25,6328.7,0.0,322.76,3413.68,24,2,33.933565,-118.062611,16271,4135,2,0,4.0,High,39355309,True,True,False,False,False,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,False,True,False,False,True,False,True,True
6,67,8.82,0,20.8,1411.9,0.0,0.0,590.94,48,2,33.801869,-117.995068,29694,5626,0,0,3.0,Low,39355309,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,True
8,63,10.67,23,109.25,6841.4,0.0,157.35,672.21,64,0,33.867593,-118.080637,16398,5700,2,2,4.0,Very High,39355309,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,True,False
0,1,31.97,0,20.35,20.35,0.0,0.0,31.97,50,0,33.8681,-118.067402,51556,2648,1,0,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
0,4,17.7,22,55.9,238.5,0.0,52.0,70.8,51,0,33.391181,-118.421305,3699,3545,2,0,3.0,Medium,39355309,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False
5,52,16.53,12,79.2,4016.3,0.0,0.0,859.56,61,2,33.840524,-118.148403,30173,4509,0,0,3.0,High,39355309,True,True,False,False,False,True,False,True,False,True,True,True,True,False,True,True,True,True,False,True,False,False,False,True,False,False,True,True
0,10,3.01,0,24.0,226.55,0.0,0.0,30.1,35,0,33.847755,-118.112532,27563,5299,3,1,3.0,Low,39355309,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0,68,11.22,7,101.35,7110.75,0.0,498.0,762.96,56,0,33.841027,-118.078097,20890,4941,0,0,3.0,Very High,39355309,False,True,False,False,False,True,True,True,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
4,52,0.0,8,35.45,1958.95,0.0,157.0,0.0,58,0,33.79499,-118.065591,21343,5509,1,0,3.0,Medium,39355309,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
0,70,43.46,21,79.4,5528.9,0.0,0.0,3042.2,40,0,33.736387,-118.284363,58639,5991,1,1,3.0,High,39355309,False,True,False,False,False,True,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False,False,False,True,False,False,True,False
0,43,0.0,4,35.2,1463.7,0.0,59.0,0.0,47,0,33.744119,-118.31448,21279,5268,1,0,3.0,Medium,39355309,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False
0,52,21.98,0,19.65,1025.05,0.0,0.0,1142.96,31,0,33.75462,-118.071128,24180,5157,0,0,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
0,12,0.0,7,49.85,552.1,0.0,0.0,0.0,58,0,33.719221,-118.073596,1107,3100,0,0,3.0,Medium,39355309,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,True,True,True,False,True,False,True,False,False,False,False,False,False
7,56,7.31,76,68.75,3815.4,0.0,0.0,409.36,25,1,33.728273,-118.085304,174,6494,0,0,3.0,Medium,39355309,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,True,True,True,True,False,False,False,False,False,True,False,True,True
0,10,29.95,19,61.9,619.0,0.0,0.0,299.5,56,1,33.782068,-118.262263,53323,5188,0,0,3.0,Medium,39355309,False,True,False,False,False,True,True,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True
0,42,9.46,14,79.9,3313.4,23.47,46.39,397.32,53,0,33.822295,-118.26411,55486,2583,1,0,3.0,High,39355309,False,True,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,27,2.59,0,19.4,460.25,29.59,0.0,69.93,43,0,33.760458,-118.129725,31352,5975,1,0,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
0,1,7.76,0,19.9,19.9,0.0,0.0,7.76,36,0,33.802664,-118.179971,49647,4590,2,1,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
5,69,20.98,0,25.6,1673.4,28.09,0.0,1447.62,55,1,33.781086,-118.199049,63136,6053,0,0,3.0,Low,39355309,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True
6,14,26.99,0,19.75,309.35,6.49,0.0,377.86,38,2,33.771612,-118.143866,19034,3958,0,0,3.0,Low,39355309,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True
6,57,15.48,15,55.7,3171.6,34.59,476.0,882.36,31,0,33.797638,-118.11662,38902,4607,2,0,3.0,Medium,39355309,True,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
9,72,33.37,16,117.5,8670.1,47.55,1387.0,2402.64,58,1,33.778436,-118.118648,425,6009,3,0,4.0,Very High,39355309,True,True,False,False,False,True,True,True,False,True,True,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,True,True
0,48,32.04,0,19.85,916.0,0.0,0.0,1537.92,63,0,34.196837,-118.142236,36243,3779,2,0,5.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
9,4,41.93,53,78.9,299.75,37.01,0.0,167.72,35,3,34.137319,-118.029837,30028,5775,2,2,4.0,High,39355309,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,True
10,31,9.56,0,20.65,702.05,43.76,0.0,296.36,31,1,34.128284,-118.047732,30933,2990,1,0,3.0,Low,39355309,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True
0,1,42.42,0,19.65,19.65,0.0,0.0,42.42,28,0,34.1528,-118.000482,41067,5454,0,0,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
5,3,0.0,41,29.9,92.25,0.0,38.0,0.0,22,0,34.110444,-118.156957,23984,4416,1,0,3.0,Low,39355309,True,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False
0,72,15.21,0,19.75,1567.0,25.98,0.0,1095.12,56,2,34.282704,-118.312929,18752,5478,1,0,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
0,29,0.0,21,45.0,1242.45,12.26,261.0,0.0,57,1,34.296574,-118.244839,26753,3290,0,0,3.0,Medium,39355309,False,True,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,True
0,13,6.18,59,44.8,559.2,37.49,32.99,80.34,25,3,34.146635,-118.139225,16812,4680,0,0,3.0,Medium,39355309,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True
0,11,2.95,21,51.1,531.15,0.0,0.0,32.45,64,0,34.165383,-118.123752,38460,4467,1,0,3.0,Medium,39355309,False,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0,21,0.0,11,53.15,1183.2,19.13,0.0,0.0,59,1,34.13946,-118.166649,10253,3461,3,0,3.0,Medium,39355309,False,True,False,False,False,False,False,True,False,True,True,True,True,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True
0,19,11.86,0,24.7,465.85,1.65,0.0,225.34,62,0,34.139402,-118.128658,23742,3612,0,0,3.0,Low,39355309,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8,35,48.3,73,109.95,3782.4,31.9,0.0,1690.5,24,3,34.17051,-118.289463,23981,5721,0,0,3.0,Very High,39355309,True,True,False,False,False,True,True,True,True,False,False,True,True,True,True,True,True,True,False,False,True,False,False,True,True,False,True,True
0,25,3.07,0,20.8,460.2,21.81,0.0,76.75,55,3,34.167926,-118.267539,21990,3274,0,0,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
0,67,16.72,0,25.6,1790.35,46.06,0.0,1120.24,53,0,34.136306,-118.26036,17015,5183,1,0,3.0,Low,39355309,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
4,72,27.88,30,108.4,7767.25,0.0,0.0,2007.36,56,2,34.182378,-118.262922,9864,4419,1,0,3.0,Very High,39355309,True,True,False,False,False,True,True,True,False,True,True,True,True,False,True,True,True,True,False,True,True,True,False,True,False,False,True,True
0,43,3.18,0,19.55,876.15,15.17,0.0,136.74,57,0,34.195386,-118.238508,16910,4871,0,0,3.0,Low,39355309,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False
5,55,20.1,19,85.1,4600.95,14.3,874.0,1105.5,51,2,34.239636,-118.245259,29110,4026,1,0,3.0,High,39355309,True,True,False,False,False,True,True,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
0,27,34.98,26,69.05,1793.25,22.72,466.0,944.46,26,0,34.130861,-118.68346,23661,3241,0,0,3.0,Medium,39355309,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False
0,13,26.13,28,70.15,886.7,8.53,248.0,339.69,40,0,34.19829,-118.602203,23519,2992,2,0,4.0,High,39355309,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
0,70,23.15,17,111.15,7737.55,46.26,1315.0,1620.5,63,0,34.224377,-118.632656,49242,4240,0,0,3.0,Very High,39355309,False,True,False,False,False,True,True,True,False,True,True,True,True,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False
1,19,36.92,52,89.35,1686.85,0.0,0.0,701.48,24,3,34.199787,-118.68493,23637,4473,1,2,3.0,High,39355309,True,True,False,False,False,True,True,True,False,True,False,False,False,True,False,True,True,True,True,False,True,False,False,False,True,False,True,True
0,20,24.73,25,89.1,1879.25,15.43,46.98,494.6,50,0,34.294142,-118.603883,35325,3027,0,0,3.0,High,39355309,False,True,False,False,False,True,True,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False
11,43,42.22,25,91.25,4013.8,25.49,1003.0,1815.46,59,1,34.150354,-118.518292,27614,5884,2,0,3.0,High,39355309,True,True,False,False,False,True,True,True,False,True,True,False,True,True,False,False,False,False,True,False,True,True,False,True,False,False,True,True
1,5,15.01,19,90.35,434.5,17.33,83.0,75.05,33,1,34.172071,-118.946262,37779,4014,1,1,3.0,High,39355309,True,True,False,False,False,True,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,False,True,True
1,40,31.37,0,19.1,780.1,45.6,0.0,1254.8,39,0,34.238208,-118.55029,25751,2056,2,0,3.0,Low,39355309,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1,6,41.36,0,20.4,107.6,0.0,0.0,248.16,54,3,34.236683,-118.517588,32307,4628,2,0,3.0,Low,39355309,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,True,True
0,39,37.94,19,100.45,3801.7,0.0,0.0,1479.66,38,0,34.281911,-118.556218,28067,2698,2,0,4.0,Very High,39355309,False,True,False,False,False,True,False,True,False,False,True,False,True,False,True,True,True,True,False,True,True,False,False,True,False,False,False,False
